item_id,item_fea1,item_fea2,item_fea3,item_fea4,item_fea5,item_fea6,item_fea7,item_fea8,item_fea9,item_desc
79217028,14943,15482,23,0,0,29,106,18,11,2077 2693 1800 2567 2649 1610 4971 774 4690 3968 4251 3185 3189 3970 2649 2840
75605977,14944,15483,51,7,7,36,65,9,4,2745 3950 2567 1591 2561 2770 4971 4688 2402 856 774 5024 932 4459 4577 856 4688 2586 1489 3189 4971 774 5028 2832 4016 209 1439
71509159,14944,15483,51,2,2,0,65,9,4,2745 3950 2567 1591 2561 2770 4971 4688 2402 856 774 5024 932 4459 4577 856 4688 2586 1489 3189 4971 774 5028 2832 4016 209 1439
22183518,14945,15484,6,16,16,1,86,23,9,1141 2661 2567 774 2135 2639 2700 4971 774 4673 3110 2869 4050 856 3702 926 4459 3120 1620 856 2461
66139839,14946,15485,4,0,0,25,13,4,4,2990 2361 1406 1665 4971 3327 3406 1012 2794 669 1439
29536199,14947,15486,33,0,0,9,168,8,5,2634 2567 2561 4314 4971 3587 3843 856 774 4092 4195 1456 4971 774 4382 856 3512 5024 1779 4459 2227 774 5029 1339 3438 5029 3981 3440 856 3189 2586 3439 2832
60992298,14947,15486,33,0,0,4,168,8,5,2634 2567 2561 4314 4971 3587 3843 856 774 4092 4195 1456 4971 774 4382 856 3512 5024 1779 4459 2227 774 5029 1339 3438 5029 3981 3440 856 3189 2586 3439 2832
79644108,14948,15487,6,0,0,0,54,13,3,4577 2567 4132 3372 4971 774 2670 3437 856 2516 4971 854 1865 1797 2869 4050 4971 1497 1870 932 4459 1621 856 854 1865 1795 932 4459 2461
17239272,14949,15488,30,2,2,17,102,40,4,2239 2831 4839 1049 1123 2567 1996 2246 1978 4971 2974 1560 932 4459 948
64933063,14949,15488,30,0,0,0,102,40,4,2239 2831 4839 1049 1123 2567 1996 2246 1978 4971 2974 1560 932 4459 948
65865179,14949,15488,30,2,2,30,102,40,4,2239 2831 4839 1049 1123 2567 1996 2246 1978 4971 2974 1560 932 4459 948
14362154,14950,15489,17,2,2,23,102,40,4,2239 2830 4168 4372 4971 774 2483 4577 856 4822 5024 4971 774 2869 4382 932 4459 948 2982 944 3841 2483 2787 856 2974 1560 932 4459 948
24733763,14951,15490,21,0,0,30,102,40,4,2830 1049 4577 4971 774 2982 3594 944 856 4929 1865 2461
55076520,14951,15490,21,0,0,22,102,40,4,2830 1049 4577 4971 774 2982 3594 944 856 4929 1865 2461
38753767,14952,15491,28,22,22,0,150,18,8,2276 4400 1762 2634 2567 774 4451 4898 1511 4145 4977 4971 3155 2739 4913 2226 3440 856 1674 1242 932 4459 1623 2832
23986730,14953,15492,17,13,13,22,102,40,4,2873 4372 2567 1996 2246 1978 4971 774 4092 4195 1457 774 5024 932 4459 4577 4971 774 2869 4384 856 774 2830 2356 2830 932 4459 2230
97275416,14953,15492,17,2,2,0,102,40,4,2873 4372 2567 1996 2246 1978 4971 774 4092 4195 1457 774 5024 932 4459 4577 4971 774 2869 4384 856 774 2830 2356 2830 932 4459 2230
40863174,14954,15493,10,0,0,0,23,30,7,4638 2567 4132 4798 4971 774 2481 4836 1497 5024 2567 3189 3982 3981 3440 856 4929 2789
22042975,14955,12048,21,0,0,17,102,40,4,1049 4577 2567 1996 2246 1981 3094 1636 932 4459 4577 856 774 2830 2226 4971 3650 2590 4458 3902 4459 1214 856 3554 2323 4350 930 3823 4708 4459 1215 774 4929 1865 4628 932 4459 2458 856 2982 3594 944 4971 774 1363 5028
58575681,14955,12048,21,0,0,0,102,40,4,1049 4577 2567 1996 2246 1981 3094 1636 932 4459 4577 856 774 2830 2226 4971 3650 2590 4458 3902 4459 1214 856 3554 2323 4350 930 3823 4708 4459 1215 774 4929 1865 4628 932 4459 2458 856 2982 3594 944 4971 774 1363 5028
79655378,14956,15494,33,13,13,1,12,8,5,3162 4954 4971 774 4195 1457 1795 2516 856 5024 1779 4459 2230 3981 3440 4971 774 4411 5025 856 3094 1870 932 4459 1620 856 2461 2982 2840
28379304,14956,15495,33,13,13,3,12,8,5,3162 4954 4971 774 4195 1457 1795 2516 856 5024 1779 4459 2230 3981 3440 4971 774 4411 5025 856 3094 1870 932 4459 1620 856 2461 2982 2840
58652402,14956,15495,33,13,13,8,12,8,5,3162 4954 4971 774 4195 1457 1795 2516 856 5024 1779 4459 2230 3981 3440 4971 774 4411 5025 856 3094 1870 932 4459 1620 856 2461 2982 2840
25405972,14957,15496,33,0,0,0,12,8,5,2825 3561 2634 2567 4987 1978 4971 774 2516 856 1740 5024 1779 4459 2226 4971 774 1350 2351 3440 2567 4459 3981 3830 4971 774 1497 5025 856 3094 1870 932 4459 1620 856 2461 4739
64845184,14957,15497,33,0,0,8,12,8,5,2825 3561 2634 2567 4987 1978 4971 774 2516 856 1740 5024 1779 4459 2226 4971 774 1350 2351 3440 2567 4459 3981 3830 4971 774 1497 5025 856 3094 1870 932 4459 1620 856 2461 4739
53575429,14957,15497,33,0,0,21,12,8,5,2825 3561 2634 2567 4987 1978 4971 774 2516 856 1740 5024 1779 4459 2226 4971 774 1350 2351 3440 2567 4459 3981 3830 4971 774 1497 5025 856 3094 1870 932 4459 1620 856 2461 4739
64112040,14957,15496,33,0,0,7,12,8,5,2825 3561 2634 2567 4987 1978 4971 774 2516 856 1740 5024 1779 4459 2226 4971 774 1350 2351 3440 2567 4459 3981 3830 4971 774 1497 5025 856 3094 1870 932 4459 1620 856 2461 4739
63026227,14958,15498,1,7,7,22,111,40,3,2239 2830 4168 1146 2567 3700 1996 2246 1978 4971 3650 2591 808 3968 4258 4458 4165 2620 4496 932 4459 945 856 854 1868 2461 2817 4350
67575868,14959,15499,28,0,0,25,150,18,8,2076 2634 2567 4987 1978 4971 774 3915 1457 1497 2526 2007 2869 4050 856 2654 2226 3443 2832
55602299,14959,15499,28,0,0,19,150,18,8,2076 2634 2567 4987 1978 4971 774 3915 1457 1497 2526 2007 2869 4050 856 2654 2226 3443 2832
94676311,14960,15500,3,2,2,19,98,18,3,2488 2784 2567 2303 2649 4971 1561 1870 932 4459 4841
19599207,14960,15500,3,2,2,32,98,18,3,2488 2784 2567 2303 2649 4971 1561 1870 932 4459 4841
31997352,14960,15500,3,0,0,0,98,18,3,2488 2784 2567 2303 2649 4971 1561 1870 932 4459 4841
70148020,14961,15501,14,0,0,25,233,4,4,4481 835 975 2567 2990 4971 3327 1012
91661245,14962,15502,3,0,0,7,107,40,3,872 4168 4542 2567 1996 2246 1978 4971 774 2482 4780 4835 4971 4930 2267 1873 4459 4542 914 1702 4971 4459 3015 3158 3171 3830 2172 774 3052 1479 2072 856 2576 3032 4459 3465 1515 3171 4459 4542 2626 3297 3624
39174439,14963,15503,40,7,7,29,116,35,4,3316 1994 1800 1549 4971 1890 1717 856 2032 905 4048 4577 2567 4143 1464 2649 4971 774 1497 2524 856 2890 2006 932 4459 944 856 2869 2789 3256 3840 932 4459 2226 2567 4459 3902 3171 774 1731 4971 2402 932 4459 4577 4458 2423 774 2524 856 2890 2008 1709 3256 4396 932 4459 948
85844629,14964,15504,42,18,18,25,9,2,2,4132 3372 4076 4971 2298 1893 856 903 3185 4459 2230 3372 2843 856 2606 856 4140 4971 888 3551
48116849,14965,15505,91,0,0,24,148,4,4,1150 2567 1978 856 2990 4971 1674 3935
55195774,14966,15506,56,0,0,0,81,1,1,3124 2567 2714 4971 4719 3256 1628 2172 774 2748 1214 856 2237 1397 3095 808 3968 4258 856 854 3206 856 2526 2006 932 4459 948
31164338,14967,15507,1,0,0,0,81,1,1,4133 3148 1146 2567 2714 4971 3650 2590 4458 3902 4459 1214 856 3554 2323 4350 808 3968 4259 856 774 2990 2006 932 4459 2230
36148327,14967,15507,1,0,0,1,81,1,1,4133 3148 1146 2567 2714 4971 3650 2590 4458 3902 4459 1214 856 3554 2323 4350 808 3968 4259 856 774 2990 2006 932 4459 2230
55847659,14967,15508,1,0,0,19,81,1,1,4133 3148 1146 2567 2714 4971 3650 2590 4458 3902 4459 1214 856 3554 2323 4350 808 3968 4259 856 774 2990 2006 932 4459 2230
49161088,14968,15509,32,0,0,0,81,1,1,1170 1177 2567 2714 4971 774 2909 4836 2830 2353 856 2481 1636 932 4459 948
54681239,14968,15510,32,0,0,19,81,1,1,1170 1177 2567 2714 4971 774 2909 4836 2830 2353 856 2481 1636 932 4459 948
58142526,14968,15509,32,0,0,1,81,1,1,1170 1177 2567 2714 4971 774 2909 4836 2830 2353 856 2481 1636 932 4459 948
83985786,14969,15511,18,0,0,0,78,18,15,3952 4272 4033 2567 2561 2770 4971 2226 3440 856 774 4133 1708 1033 4971 1653 2832
34907008,14970,15512,9,2,2,1,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
67796195,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
89402031,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
82122926,14971,15514,9,2,2,12,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
97388080,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
16695053,14971,15514,9,2,2,10,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
69336490,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
51632902,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
81719103,14971,15513,9,2,2,12,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
32656776,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
68038429,14971,15514,9,2,2,12,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
12847116,14971,15514,9,2,2,12,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
86953494,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
42191897,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
50503396,14971,15514,9,2,2,1,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
43131031,14971,15514,9,2,2,12,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
64554976,14971,15514,9,2,2,28,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
37357072,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
53603702,14971,15514,9,2,2,1,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
29869475,14971,15514,9,17,17,8,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
75581743,14971,15514,9,2,2,12,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
35536484,14971,15514,9,2,2,28,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
65561668,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
34816684,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
64659126,14971,15514,9,2,2,28,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
39296705,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
64182553,14971,15513,9,2,2,8,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
45723466,14971,15514,9,2,2,28,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
20266374,14971,15514,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
38483742,14971,15514,9,2,2,1,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
63472779,14971,15513,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
69317671,14971,15514,9,2,2,28,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
79437611,14972,15515,9,2,2,1,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
88594233,14972,15515,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
41083201,14972,15515,9,2,2,0,14,2,2,4129 2567 774 4133 2640 1552 1067 4971 1868 4585
35078480,14973,15516,9,0,0,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
40802664,14973,15516,9,10,10,0,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
35864501,14973,15516,9,0,0,0,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
42127160,14973,15516,9,5,5,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
62834258,14973,15516,9,5,5,0,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
17128455,14973,15516,9,17,17,0,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
14433144,14973,15516,9,5,5,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
52612419,14973,15516,9,10,10,28,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
27398965,14973,15516,9,10,10,8,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
96763180,14973,15516,9,17,17,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
25118966,14973,15516,9,5,5,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
96932574,14973,15516,9,17,17,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
44882311,14973,15516,9,5,5,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
47243132,14973,15516,9,17,17,1,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
42697717,14973,15516,9,17,17,6,14,2,2,4129 2567 774 4133 2048 1552 1067 4971 774 3699 3893 856 1868 4585
47016606,14974,15517,34,0,0,1,40,26,12,3943 2567 774 2834 856 1552 4898 4971 774 4662 1457 1382 2226 856 5010 932 4459 948 2087 1339 3440 4971 774 1225 2869 4050 856 1620 4971 808 1241
33988893,14975,15518,14,2,2,2,48,15,4,1868 3813 2567 4987 1978 4971 2869 4536
63392691,14975,15518,14,2,2,15,48,15,4,1868 3813 2567 4987 1978 4971 2869 4536
22899926,14975,15518,14,2,2,14,48,15,4,1868 3813 2567 4987 1978 4971 2869 4536
28245211,14975,15518,14,2,2,1,48,15,4,1868 3813 2567 4987 1978 4971 2869 4536
35429481,14976,15519,58,0,0,1,145,37,14,4606 2567 2561 2770 1665 4971 2298 2439 3256 1848 932 4459 944 856 774 2524 856 2890 2006 932 4459 2230 4441 2843 856 2606 856 3316 4142
69987106,14977,15520,8,0,0,20,0,0,0,4048 1092 2567 3699 2649 4971 774 2909 3121 4459 1092 2626 1702 4971 4459 3015 3158 3171 3830 2172 774 3052 1479 2072 856 2576 3032
84098643,14978,15521,7,1,1,8,0,0,0,2869 4655 2567 3699 2649 2932 2225 774 1552 1067 4971 774 4673 3110 2869 4050 856 4080 932 4459 3991 3171 4459 2461
31386560,14979,15522,10,1,1,8,0,0,0,4638 2567 3699 2649 2932 2225 774 1552 1069 2481 4835 4971 1561 1872 856 4930 2094 2789
86835916,14980,15523,10,1,1,23,0,0,0,4132 4795 2657 2567 774 3642 2074 2481 4835 4971 774 4930 3699 4842 856 1796 856 4413 2787 4971 3702 932 4459 2466
77327368,14981,9239,7,0,0,23,0,0,0,1138 4577 2567 4132 4795 4971 2909 1810 3971 856 3951 4054 4064 4940 3699 3121
98549826,14982,15524,14,0,0,0,48,15,4,4929 3256 3783 835 977 4943 454 1439
51259003,14982,15524,14,0,0,28,48,15,4,4929 3256 3783 835 977 4943 454 1439
55293707,14983,15525,23,0,0,5,135,34,17,2869 1800 2567 4136 1792 3783 2567 774 3642 2072 4971 774 1677 4774 2226 856 948 4991 4577 4971 774 1497 2526 2000 932 4459 3119 856 3094 4533 932 4459 944 3171 4459 3112 2869 4050 4971 2269 932 4459 4577 856 4827 932 4459 1121 856 3095 1232 1623 2267 3823 932 4459 4835 856 774 4136 1792 4035 4739
21699868,14984,15526,10,1,1,12,0,0,0,4638 2567 774 4132 3692 2700 4971 774 2820 1195 2061 2481 4835 4971 1561 1870 856 774 1796 856 4242 4929 2789
28929110,14985,15527,8,0,0,20,0,0,0,2076 1092 2567 4132 4818 2653 1677 4774 4971 774 2267 3823 932 4459 4578 774 1677 3119 932 4459 945 379 4050 856 774 2830 2356
70367117,14986,15528,23,0,0,0,106,18,11,1800 2567 2963 3783 4971 774 4513 1033 856 1677 4774 4971 774 1497 2526 2002 3885 4991 2227 3823 932 4459 4835 856 2094 4033 4971 774 4929 2123 4739
24316723,14986,15528,23,0,0,17,106,18,11,1800 2567 2963 3783 4971 774 4513 1033 856 1677 4774 4971 774 1497 2526 2002 3885 4991 2227 3823 932 4459 4835 856 2094 4033 4971 774 4929 2123 4739
58596971,14987,15529,7,0,0,23,0,0,0,1595 4577 2567 4132 4795 4971 4411 4633 2567 774 4574 1464 926 4459 3119 856 921 856 774 4929 1865 2461
58207458,14988,15530,82,0,0,3,120,40,19,4638 2272 4555 3230 796 4971 2323 824 3348 4555 4927 941 3045 4459 4638 914 2932 2225 774 4272 4987 1978 2172 2576 3031 4971 774 4879 2059 3185 4459 1207 856 2699 1868 4835 2172 801 1477 774 5024 2144 856 1225 3981 3440 856 774 1722 5029 2781 3437 2172 3773 4237 3171 4784 3638 4896 2464 4971 808 2005 4739
24423488,14988,15530,82,15,15,0,120,40,19,4638 2272 4555 3230 796 4971 2323 824 3348 4555 4927 941 3045 4459 4638 914 2932 2225 774 4272 4987 1978 2172 2576 3031 4971 774 4879 2059 3185 4459 1207 856 2699 1868 4835 2172 801 1477 774 5024 2144 856 1225 3981 3440 856 774 1722 5029 2781 3437 2172 3773 4237 3171 4784 3638 4896 2464 4971 808 2005 4739
78885207,14988,15530,82,0,0,0,120,40,19,4638 2272 4555 3230 796 4971 2323 824 3348 4555 4927 941 3045 4459 4638 914 2932 2225 774 4272 4987 1978 2172 2576 3031 4971 774 4879 2059 3185 4459 1207 856 2699 1868 4835 2172 801 1477 774 5024 2144 856 1225 3981 3440 856 774 1722 5029 2781 3437 2172 3773 4237 3171 4784 3638 4896 2464 4971 808 2005 4739
17048950,14989,15531,60,0,0,17,135,34,17,3420 2567 774 4818 856 1552 4898 4971 4929 3968 4258 856 1242 1779 4459 2230 3304 3440 4971 774 2087 932 4459 4578 3981 3440 856 944 3443 3823 932 4459 4835 4971 774 4133 1708 1033 4971 774 2745 3406 1199 932 4459 2230 4929 2787 4971 3427 932 4459 4581
37691478,14990,15532,23,0,0,0,135,34,17,872 1800 2567 4987 1978 4971 2593 2714 4634 1868 3968 4258 856 4929 2126 3243 4459 3974 1497 5024 856 774 1224 932 3189 3981 856 774 2094 4035 2830 932 4459 4577 856 774 3951 4717
88544961,14991,15533,0,1,1,12,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
63896376,14991,15533,0,1,1,0,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
46055011,14991,15533,0,1,1,6,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
31279639,14991,15533,0,1,1,17,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
35918012,14991,15533,0,0,0,1,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
48991223,14991,15533,0,2,2,6,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
52518747,14991,15533,0,0,0,23,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
59109450,14991,15533,0,0,0,37,111,40,3,2899 4168 4816 4577 2567 1996 2246 1978 4971 2982 3843 856 774 3594 948
56406699,14992,15534,22,15,15,37,20,7,1,3582 4971 774 4577 856 3963 2567 4133 3525 2653 4577 4971 774 3748 3120 3951 4050 856 3754 2461 2878 932 4459 948 3963 4971 1561 1870 932 4459 4841
80585995,14992,15534,22,15,15,5,20,7,1,3582 4971 774 4577 856 3963 2567 4133 3525 2653 4577 4971 774 3748 3120 3951 4050 856 3754 2461 2878 932 4459 948 3963 4971 1561 1870 932 4459 4841
81397705,14992,15534,22,15,15,7,20,7,1,3582 4971 774 4577 856 3963 2567 4133 3525 2653 4577 4971 774 3748 3120 3951 4050 856 3754 2461 2878 932 4459 948 3963 4971 1561 1870 932 4459 4841
51039743,14992,15534,22,15,15,38,20,7,1,3582 4971 774 4577 856 3963 2567 4133 3525 2653 4577 4971 774 3748 3120 3951 4050 856 3754 2461 2878 932 4459 948 3963 4971 1561 1870 932 4459 4841
10283825,14992,15534,22,15,15,10,20,7,1,3582 4971 774 4577 856 3963 2567 4133 3525 2653 4577 4971 774 3748 3120 3951 4050 856 3754 2461 2878 932 4459 948 3963 4971 1561 1870 932 4459 4841
21957150,14992,15534,22,15,15,12,20,7,1,3582 4971 774 4577 856 3963 2567 4133 3525 2653 4577 4971 774 3748 3120 3951 4050 856 3754 2461 2878 932 4459 948 3963 4971 1561 1870 932 4459 4841
86476466,14993,15535,22,22,22,19,3,19,3,2869 3136 2567 4132 1552 2085 4971 3155 2739 1242 1779 4459 2226 856 854 3199 1339 3439 2869 4050 4971 1232 1621 856 774 3754 2461 4064 2878 932 4459 948
55364774,14994,15536,23,0,0,30,3,34,3,3952 2076 1800 2567 4302 2649 2932 2225 774 4818 1067 4971 774 4775 2911 944 856 3094 3968 4261 4739
89416609,14994,15536,23,0,0,0,3,34,3,3952 2076 1800 2567 4302 2649 2932 2225 774 4818 1067 4971 774 4775 2911 944 856 3094 3968 4261 4739
34759871,14995,15537,22,0,0,12,3,19,3,3582 2567 4133 2276 1792 4818 2653 4929 4577 4971 1810 3972 2869 4050 856 3951 4080 2567 4459 3994 4930 4243 1123 4971 1561 1870 932 4459 4835 856 774 2714 4628 932 4459 2466
50703157,14996,15538,29,0,0,0,3,34,3,2693 1647 3963 2567 4302 2649 4971 774 3632 1868 4836 2102 3830 856 774 2150 3524
74298500,14996,15538,29,0,0,8,3,34,3,2693 1647 3963 2567 4302 2649 4971 774 3632 1868 4836 2102 3830 856 774 2150 3524
75195406,14997,15539,8,0,0,0,3,34,3,4048 1092 2567 3699 2649 4971 774 4063 3923 2909 1636 932 4459 945 3749 1865 3968 4259 774 2830 2353 856 774 4275 948
94897682,14997,15539,8,0,0,20,3,34,3,4048 1092 2567 3699 2649 4971 774 4063 3923 2909 1636 932 4459 945 3749 1865 3968 4259 774 2830 2353 856 774 4275 948
94472215,14998,15540,35,18,18,1,162,38,4,1265 2567 1552 4680 4971 854 1890 3059 3185 4459 2226 856 854 808 2524 856 2890 2000 932 4459 948 4361 2567 774 1552 4900
24733778,14999,15541,8,0,0,2,3,34,3,2076 1092 2567 2649 4971 774 4774 932 4459 2226 856 774 2911 948 1879 4050 856 3513 932 4459 1605
73565230,14999,15541,8,0,0,0,3,34,3,2076 1092 2567 2649 4971 774 4774 932 4459 2226 856 774 2911 948 1879 4050 856 3513 932 4459 1605
82977627,14999,15541,8,6,6,8,3,34,3,2076 1092 2567 2649 4971 774 4774 932 4459 2226 856 774 2911 948 1879 4050 856 3513 932 4459 1605
13853601,14999,15541,8,0,0,20,3,34,3,2076 1092 2567 2649 4971 774 4774 932 4459 2226 856 774 2911 948 1879 4050 856 3513 932 4459 1605
79917073,15000,15542,51,0,0,0,202,35,4,4092 3968 954 2567 2328 2561 2770 4971 2222 932 4459 2227 774 5024 932 4459 4577 856 774 1158 3968 4251 4971 774 3509 932 3189 1910 2832 4016 190 1439
61149847,15000,15542,51,0,0,12,202,35,4,4092 3968 954 2567 2328 2561 2770 4971 2222 932 4459 2227 774 5024 932 4459 4577 856 774 1158 3968 4251 4971 774 3509 932 3189 1910 2832 4016 190 1439
33502872,15001,15543,23,2,2,0,82,23,11,3951 1800 2567 854 831 4818 4898 4971 774 4774 856 1242 1779 4459 2230 3951 4051 774 4413 4835 856 774 2276 2094 4035 4739
53892455,15001,15543,23,2,2,2,82,23,11,3951 1800 2567 854 831 4818 4898 4971 774 4774 856 1242 1779 4459 2230 3951 4051 774 4413 4835 856 774 2276 2094 4035 4739
11143373,15001,15543,23,0,0,0,82,23,11,3951 1800 2567 854 831 4818 4898 4971 774 4774 856 1242 1779 4459 2230 3951 4051 774 4413 4835 856 774 2276 2094 4035 4739
82727300,15002,15544,51,3,3,1,202,35,4,4612 2298 3950 2567 4132 3406 4971 774 1708 2683 4688 2402 932 4459 4577 856 774 3520 3059 3185 4459 2230 1696 665 1439 4943 396 1439 2451 332 1439
32885118,15003,15545,51,24,24,2,202,35,4,3950 2567 1158 3287 4263 1511 2298 4495 1890 3059 3185 4459 2226 856 4688 2402 932 4459 4577 4971 1674 4423 2567 3125 1471 1523 1464 2840 1696 745 1439 2451 332 1439 4943 431 1439
36279374,15004,15546,55,0,0,1,108,18,17,4929 1078 2567 854 831 1552 856 4818 1067 4971 774 3748 3119 856 2269 932 4459 4577 2172 801 4943 856 774 4132 1792 1857 4822 1242 1779 4459 945 4929 3595 968 4050 4971 1232 1621 856 774 3754 2461
19108652,15005,15547,40,7,7,0,140,35,4,1269 2567 2649 4971 774 2320 2150 3521 1890 1717 856 2032 905 2830 2516 4458 2626 3256 932 4459 4578 774 2524 856 2890 2006 932 4459 3119 856 1865 2892 2172 4459 2405 932 4459 3994 1708 4396 4971 774 2524 856 2890 2006 932 4459 948
46766027,15006,15548,15,0,0,9,15,9,4,2770 1033 4971 774 2990 1201 4943 454 1439
22509779,15007,15549,15,4,4,24,15,9,4,4835 1033 2567 4688 4250 3171 2990 4112 1312 4971 774 1674 2705 1711 932 4459 2226 856 854 808 2000 4971 774 4092 1278 2524 856 2990 1316
85199556,15007,15549,15,4,4,35,15,9,4,4835 1033 2567 4688 4250 3171 2990 4112 1312 4971 774 1674 2705 1711 932 4459 2226 856 854 808 2000 4971 774 4092 1278 2524 856 2990 1316
91744522,15008,15550,7,0,0,2,3,19,3,3952 3693 1282 4971 774 4775 1242 1779 4459 2226 856 4930 379 4054
17365829,15009,15551,65,12,12,11,165,45,13,3963 2567 4133 4269 1691 4971 774 2435 1339 3437 856 808 4258 4971 2990 2005 3513 932 4459 3992 2226 856 944 3440 856 3885 4666 932 4459 2466
70328290,15010,15552,33,12,12,26,165,45,13,2634 2567 4868 4064 4272 1552 1691 4971 774 2745 899 3185 4459 948 1457 3513 1779 4459 2227 1991 1339 3440 4971 774 2087 856 3511 856 1232 1623 4739
85267442,15011,15553,10,0,0,0,54,13,3,2657 2567 4366 1978 2932 2225 774 1552 1067 4971 854 1868 1795 4836 1721 3981 3441 774 3699 3840 932 4459 2226 856 3699 2466 4132 1195 2602
68952280,15011,15553,10,0,0,21,54,13,3,2657 2567 4366 1978 2932 2225 774 1552 1067 4971 854 1868 1795 4836 1721 3981 3441 774 3699 3840 932 4459 2226 856 3699 2466 4132 1195 2602
17732150,15012,15554,68,2,2,0,7,6,0,3879 4971 4688 1097 856 774 3269 3171 4638 2567 4132 3216 1552 2653 3189 2873 1094 2567 774 4143 1465 856 3189 3954 1094 4971 854 840 3524 1117 4971 3513 932 4459 1605 4638 4971 854 840 3521 854 1868 1795 4835 856 3699 2466
57308479,15013,15555,7,0,0,18,3,19,3,4577 2567 4133 3693 4818 2649 4971 774 4673 3109 856 3951 4054
